scenario_id,timestamp,road_id,u,v,key,road_type,length_m,traffic_density,vehicle_count,average_speed,free_flow_speed,congestion,congestion_level,flow_pcu_h,road_status,incident_type
road_closure,2026-08-27 16:00:00,308960163_2496707592_0,308960163,2496707592,0,primary,14.2,89.22,2,33.2,60.0,0.4461,moderate,2965.2,open,
accident,2026-08-27 17:30:00,2739328898_1820106379_0,2739328898,1820106379,0,secondary,46.6,192.33,12,9.1,38.0,0.7613,severe,1744.4,open,
peak_hour,2026-08-27 18:30:00,2249639345_4198264505_0,2249639345,4198264505,0,secondary,14.3,143.04,3,16.5,38.0,0.5662,heavy,2357.9,open,
clearing,2026-08-27 21:00:00,10043911624_2284444375_0,10043911624,2284444375,0,trunk,197.7,36.22,10,50.9,60.0,0.1509,low,1845.2,open,
heavy_congestion,2026-08-27 18:30:00,306605287_306605285_0,306605287,306605285,0,secondary,67.9,240.0,22,5.0,38.0,0.95,severe,1200.0,open,
accident,2026-08-27 17:30:00,2593937196_2593937200_0,2593937196,2593937200,0,secondary,43.1,105.15,6,22.6,50.0,0.5477,heavy,2378.2,open,
sudden_congestion,2026-08-27 15:00:00,4130143692_4130141186_0,4130143692,4130141186,0,secondary,167.1,67.45,15,27.9,38.0,0.267,low,1878.8,open,
road_closure,2026-08-27 16:00:00,3205653503_3157391676_0,3205653503,3157391676,0,primary,80.9,74.36,8,32.5,45.0,0.2789,low,2413.2,open,
normal,2026-08-27 14:00:00,1337878245_308767052_0,1337878245,308767052,0,primary,33.7,39.57,2,41.8,50.0,0.1649,low,1652.4,open,
accident,2026-08-27 17:30:00,2795779525_663176737_0,2795779525,663176737,0,primary,83.5,149.45,17,15.2,60.0,0.7472,severe,2266.5,open,
accident,2026-08-27 17:30:00,8630789190_8630789192_0,8630789190,8630789192,0,secondary,23.1,161.74,5,13.7,38.0,0.6402,heavy,2211.2,open,
sudden_congestion,2026-08-27 15:00:00,3550390095_2852998342_0,3550390095,2852998342,0,secondary,195.8,49.67,13,30.5,38.0,0.1966,low,1516.5,open,
multiple_congested,2026-08-27 18:00:00,660551990_7576745402_0,660551990,7576745402,0,secondary,69.2,188.38,18,9.7,38.0,0.7457,severe,1820.7,open,
road_closure,2026-08-27 16:00:00,308525952_308525953_0,308525952,308525953,0,primary,63.3,65.64,6,40.3,60.0,0.3282,moderate,2645.8,open,
accident,2026-08-27 17:30:00,2782950533_2782950534_0,2782950533,2782950534,0,secondary,70.0,143.82,14,16.4,38.0,0.5693,heavy,2353.9,open,
normal,2026-08-27 14:00:00,3598275897_2857843723_0,3598275897,2857843723,0,secondary,72.8,62.18,6,28.6,38.0,0.2461,low,1781.3,open,
sudden_congestion,2026-08-27 15:00:00,5260644726_660578751_0,5260644726,660578751,0,secondary,561.6,31.35,24,48.2,60.0,0.1959,low,1512.4,open,
normal,2026-08-27 14:00:00,2222561831_4206865891_0,2222561831,4206865891,0,secondary,13.3,51.96,1,30.2,38.0,0.2057,low,1568.4,open,
normal,2026-08-27 14:00:00,1779040747_289510308_0,1779040747,289510308,0,primary,742.7,51.03,51,44.7,60.0,0.2551,low,2280.6,open,
multiple_congested,2026-08-27 18:00:00,3612572587_308613898_0,3612572587,308613898,0,primary,51.2,150.49,10,18.6,50.0,0.627,heavy,2806.3,open,
accident,2026-08-27 17:30:00,7675947513_7676220620_0,7675947513,7676220620,0,primary,371.8,220.28,111,7.8,45.0,0.8261,severe,1724.3,open,
normal,2026-08-27 14:00:00,2236574934_2236575014_0,2236574934,2236575014,0,secondary,69.4,55.9,5,29.6,38.0,0.2213,low,1654.2,open,
multiple_congested,2026-08-27 18:00:00,11462430181_11462430183_0,11462430181,11462430183,0,trunk_link,21.1,312.24,9,8.4,35.0,0.7589,severe,2634.6,open,
normal,2026-08-27 14:00:00,11947041761_11947041762_0,11947041761,11947041762,0,trunk_link,17.1,74.79,2,28.6,35.0,0.1818,low,2141.8,open,
multiple_congested,2026-08-27 18:00:00,10129981488_4275283715_0,10129981488,4275283715,0,primary,8.0,184.58,2,11.5,50.0,0.7691,severe,2131.1,open,
multiple_congested,2026-08-27 18:00:00,3059842772_3612534367_0,3059842772,3612534367,0,trunk,23.0,202.15,6,14.9,50.0,0.7019,severe,3013.0,open,
heavy_congestion,2026-08-27 18:30:00,3612550406_11829758977_0,3612550406,11829758977,0,primary,32.7,185.08,8,5.0,60.0,0.9254,severe,925.4,open,
heavy_congestion,2026-08-27 18:30:00,6390373759_9953877625_0,6390373759,9953877625,0,primary,119.3,190.0,31,5.0,60.0,0.95,severe,950.0,open,
clearing,2026-08-27 21:00:00,11521058388_4781465921_0,11521058388,4781465921,0,trunk_link,13.0,70.83,1,29.0,35.0,0.1722,low,2052.2,open,
road_closure,2026-08-27 16:00:00,11586006519_7694882823_0,11586006519,7694882823,0,primary,54.5,74.22,5,37.7,60.0,0.3711,moderate,2800.6,open,
peak_hour,2026-08-27 18:30:00,3216905838_6518797231_0,3216905838,6518797231,0,primary,258.6,136.95,48,18.9,60.0,0.6848,heavy,2590.4,open,
multiple_congested,2026-08-27 18:00:00,2222309211_2222309131_0,2222309211,2222309131,0,secondary,82.1,232.27,26,5.0,38.0,0.9194,severe,1161.3,open,
road_closure,2026-08-27 16:00:00,3614587541_5773967900_0,3614587541,5773967900,0,secondary_link,112.2,91.27,14,20.5,28.0,0.2662,low,1875.3,open,
peak_hour,2026-08-27 18:30:00,308943017_308943018_0,308943017,308943018,0,secondary,68.3,144.69,13,16.2,38.0,0.5727,heavy,2349.2,open,
multiple_congested,2026-08-27 18:00:00,3894084722_3224370214_0,3894084722,3224370214,0,primary,54.2,252.93,19,5.0,45.0,0.9485,severe,1264.7,open,
road_closure,2026-08-27 16:00:00,2886914163_2886893627_0,2886914163,2886893627,0,secondary,21.3,106.07,3,22.0,38.0,0.4198,moderate,2338.3,open,
road_closure,2026-08-27 16:00:00,306612793_2245995670_0,306612793,2245995670,0,secondary,146.5,74.26,15,26.8,38.0,0.2939,low,1992.4,open,
clearing,2026-08-27 21:00:00,3663312822_1945610499_0,3663312822,1945610499,0,secondary,54.1,17.94,1,53.3,60.0,0.1121,low,955.5,open,
peak_hour,2026-08-27 18:30:00,2180951704_1118797991_0,2180951704,1118797991,0,motorway_link,218.0,172.24,51,23.1,50.0,0.5383,heavy,3976.6,open,
heavy_congestion,2026-08-27 18:30:00,3953407207_7663976444_0,3953407207,7663976444,0,secondary,21.7,114.0,3,5.0,40.0,0.95,severe,570.0,open,
road_closure,2026-08-27 16:00:00,3579915248_3579915217_0,3579915248,3579915217,0,secondary,65.9,45.96,4,42.8,60.0,0.2872,low,1965.4,open,
clearing,2026-08-27 21:00:00,5569790640_5569790694_0,5569790640,5569790694,0,secondary,10.0,41.42,1,31.8,38.0,0.164,low,1316.0,open,
multiple_congested,2026-08-27 18:00:00,3579902659_3579902602_0,3579902659,3579902602,0,secondary,46.2,170.57,11,12.3,38.0,0.6752,heavy,2105.4,open,
road_closure,2026-08-27 16:00:00,356344957_7682662016_0,356344957,7682662016,0,secondary,71.8,65.83,6,35.3,60.0,0.4115,moderate,2324.7,open,
heavy_congestion,2026-08-27 18:30:00,3784141938_11521467366_0,3784141938,11521467366,0,trunk,70.1,162.15,15,19.5,60.0,0.6756,heavy,3155.8,open,
sudden_congestion,2026-08-27 15:00:00,2236575445_7602160274_0,2236575445,7602160274,0,secondary,38.1,54.62,3,29.8,38.0,0.2162,low,1626.9,open,
accident,2026-08-27 17:30:00,308943091_14002352478_0,308943091,14002352478,0,secondary,17.7,138.86,3,17.1,38.0,0.5497,heavy,2376.3,open,
accident,2026-08-27 17:30:00,2697143957_10569684400_0,2697143957,10569684400,0,secondary,11.7,114.13,2,17.2,60.0,0.7133,severe,1963.2,open,
normal,2026-08-27 14:00:00,4310386286_5141175843_0,4310386286,5141175843,0,secondary,1543.5,58.28,122,29.2,38.0,0.2307,low,1703.8,open,
road_closure,2026-08-27 16:00:00,11808933452_2852259030_0,11808933452,2852259030,0,secondary,11.3,76.34,1,26.5,38.0,0.3022,moderate,2024.3,open,
accident,2026-08-27 17:30:00,3669594769_3648966617_0,3669594769,3648966617,0,primary,329.8,162.92,73,17.5,45.0,0.611,heavy,2852.2,open,
normal,2026-08-27 14:00:00,11945008076_2434195511_1,11945008076,2434195511,1,secondary,39.8,52.87,3,30.0,38.0,0.2093,low,1588.7,open,
clearing,2026-08-27 21:00:00,3664991215_4308788898_0,3664991215,4308788898,0,secondary,610.9,36.9,31,32.5,38.0,0.146,low,1197.3,open,
peak_hour,2026-08-27 18:30:00,308960186_3531321095_0,308960186,3531321095,0,secondary,263.8,124.92,45,13.2,60.0,0.7808,severe,1643.3,open,
clearing,2026-08-27 21:00:00,3154115143_3192513119_0,3154115143,3192513119,0,primary,509.5,34.79,24,49.6,60.0,0.1739,low,1724.1,open,
normal,2026-08-27 14:00:00,2859546252_2234833062_0,2859546252,2234833062,0,secondary,12.3,58.28,1,29.2,38.0,0.2307,low,1703.7,open,
clearing,2026-08-27 21:00:00,3612559929_308532048_0,3612559929,308532048,0,secondary,64.5,21.43,2,44.4,50.0,0.1116,low,951.8,open,
normal,2026-08-27 14:00:00,364666977_308796035_0,364666977,308796035,0,primary,26.0,52.49,2,44.3,60.0,0.2625,low,2322.9,open,
accident,2026-08-27 17:30:00,11521693342_11521743969_0,11521693342,11521743969,0,trunk,19.4,150.88,4,22.3,60.0,0.6287,heavy,3361.6,open,
road_closure,2026-08-27 16:00:00,306621569_289930980_0,306621569,289930980,0,secondary,75.4,64.46,7,28.3,38.0,0.2552,low,1824.5,open,
road_closure,2026-08-27 16:00:00,4189188762_7607492940_0,4189188762,7607492940,0,secondary,14.3,97.41,2,23.3,38.0,0.3856,moderate,2274.4,open,
road_closure,2026-08-27 16:00:00,12049270410_12049270438_0,12049270410,12049270438,0,primary,2446.8,57.2,190,42.8,60.0,0.286,low,2450.6,open,
road_closure,2026-08-27 16:00:00,5143098119_2234759623_0,5143098119,2234759623,0,secondary,258.1,105.99,37,22.1,38.0,0.4195,moderate,2337.8,open,
clearing,2026-08-27 21:00:00,13999972840_2231949521_0,13999972840,2231949521,0,trunk,67.0,35.39,3,51.2,60.0,0.1474,low,1810.2,open,
normal,2026-08-27 14:00:00,2177264431_3612568022_0,2177264431,3612568022,0,trunk,80.9,59.57,7,50.1,60.0,0.1655,low,2982.8,open,
road_closure,2026-08-27 16:00:00,6274776767_6284276099_0,6274776767,6284276099,0,secondary,14.2,105.37,2,22.2,38.0,0.4171,moderate,2334.0,open,
clearing,2026-08-27 21:00:00,12649419072_12649419071_0,12649419072,12649419071,0,trunk_link,22.7,67.75,2,29.2,35.0,0.1647,low,1980.8,open,
multiple_congested,2026-08-27 18:00:00,3184095117_3184095109_0,3184095117,3184095109,0,primary,83.7,190.4,22,12.9,45.0,0.714,severe,2450.5,open,
road_closure,2026-08-27 16:00:00,4198262911_4198262905_0,4198262911,4198262905,0,secondary,98.9,69.72,9,27.5,38.0,0.276,low,1918.2,open,
peak_hour,2026-08-27 18:30:00,4204495086_660550822_0,4204495086,660550822,0,secondary,15.1,130.87,3,18.3,38.0,0.518,heavy,2396.9,open,
normal,2026-08-27 14:00:00,7578269190_7578269191_0,7578269190,7578269191,0,trunk_link,8.4,78.61,1,28.3,35.0,0.1911,low,2225.6,open,
accident,2026-08-27 17:30:00,5545505541_11944869556_0,5545505541,11944869556,0,primary,1005.9,149.88,204,15.0,60.0,0.7494,severe,2253.7,open,
sudden_congestion,2026-08-27 15:00:00,2847561304_308779537_0,2847561304,308779537,0,secondary,33.9,52.29,2,30.1,38.0,0.207,low,1575.7,open,
heavy_congestion,2026-08-27 18:30:00,4335033428_2417934229_0,4335033428,2417934229,0,secondary,26.9,240.0,9,5.0,38.0,0.95,severe,1200.0,open,
road_closure,2026-08-27 16:00:00,4342386310_9931484646_0,4342386310,9931484646,0,secondary,457.2,66.21,41,28.0,38.0,0.2621,low,1856.5,open,
sudden_congestion,2026-08-27 15:00:00,12725172693_308795902_0,12725172693,308795902,0,primary,63.1,53.44,5,44.0,60.0,0.2672,low,2349.5,open,
road_closure,2026-08-27 16:00:00,7694126501_2092674846_0,7694126501,2092674846,0,secondary,5.9,69.9,1,27.5,38.0,0.2767,low,1921.3,open,
multiple_congested,2026-08-27 18:00:00,4328184901_4194679504_0,4328184901,4194679504,0,primary,207.1,190.0,53,5.0,60.0,0.95,severe,950.0,open,
peak_hour,2026-08-27 18:30:00,3975435601_3975435530_0,3975435601,3975435530,0,secondary,35.1,198.6,9,8.1,38.0,0.7861,severe,1614.0,open,
road_closure,2026-08-27 16:00:00,682850555_315063655_0,682850555,315063655,0,primary,214.1,72.64,21,38.2,60.0,0.3632,moderate,2775.4,open,
clearing,2026-08-27 21:00:00,3614580990_7679106838_0,3614580990,7679106838,0,secondary,43.7,39.36,2,32.1,38.0,0.1558,low,1262.7,open,
accident,2026-08-27 17:30:00,6150055320_4415721162_0,6150055320,4415721162,0,trunk,25.0,210.31,7,24.9,60.0,0.5842,heavy,5246.9,open,
sudden_congestion,2026-08-27 15:00:00,2585286892_2852323712_0,2585286892,2852323712,0,trunk,182.2,35.09,9,51.2,60.0,0.1462,low,1797.6,open,
clearing,2026-08-27 21:00:00,3618944990_3618945701_0,3618944990,3618945701,0,secondary,227.6,27.41,8,49.7,60.0,0.1713,low,1363.0,open,
multiple_congested,2026-08-27 18:00:00,5711258339_12152951650_0,5711258339,12152951650,0,primary,356.8,227.49,110,6.6,45.0,0.8531,severe,1503.8,open,
multiple_congested,2026-08-27 18:00:00,11166264607_11166264606_0,11166264607,11166264606,0,secondary,37.1,118.45,6,15.6,60.0,0.7403,severe,1845.6,open,
multiple_congested,2026-08-27 18:00:00,11947096808_2246173148_0,11947096808,2246173148,0,primary,578.0,252.95,198,5.0,45.0,0.9486,severe,1264.8,open,
heavy_congestion,2026-08-27 18:30:00,2245993620_2245993612_0,2245993620,2245993612,0,secondary,21.3,204.05,6,7.3,38.0,0.8077,severe,1491.2,open,
sudden_congestion,2026-08-27 15:00:00,7579728191_7579728193_0,7579728191,7579728193,0,primary,93.4,35.85,5,49.2,60.0,0.1792,low,1765.3,open,
normal,2026-08-27 14:00:00,11521715250_11521715251_0,11521715250,11521715251,0,trunk_link,12.2,81.38,1,28.1,35.0,0.1978,low,2284.9,open,
sudden_congestion,2026-08-27 15:00:00,2763873776_5598880543_0,2763873776,5598880543,0,secondary,443.7,58.51,35,29.2,38.0,0.2316,low,1708.4,open,
road_closure,2026-08-27 16:00:00,6520735765_7652403964_0,6520735765,7652403964,0,secondary,127.8,89.14,15,24.6,38.0,0.3528,moderate,2192.1,open,
multiple_congested,2026-08-27 18:00:00,3612556592_3184095125_0,3612556592,3184095125,0,primary,66.8,253.33,23,5.0,45.0,0.95,severe,1266.7,open,
normal,2026-08-27 14:00:00,11830170834_2852245278_0,11830170834,2852245278,0,secondary,24.8,45.76,2,38.1,50.0,0.2384,low,1742.8,open,
clearing,2026-08-27 21:00:00,3208539525_3670022614_0,3208539525,3670022614,0,primary,156.2,30.38,6,50.9,60.0,0.1519,low,1545.7,open,
normal,2026-08-27 14:00:00,7605340382_6291447599_0,7605340382,6291447599,0,secondary,98.2,64.44,9,28.3,38.0,0.2551,low,1824.0,open,
accident,2026-08-27 17:30:00,1945610499_1945611462_0,1945610499,1945611462,0,secondary,175.9,79.58,19,30.2,60.0,0.4974,moderate,2399.9,open,
road_closure,2026-08-27 16:00:00,3614462056_2590400295_0,3614462056,2590400295,0,secondary,389.6,68.81,36,27.6,38.0,0.2724,low,1902.7,open,
road_closure,2026-08-27 16:00:00,7577332208_7577261126_0,7577332208,7577261126,0,secondary,797.1,67.62,73,27.8,38.0,0.2676,low,1881.7,open,
peak_hour,2026-08-27 18:30:00,316980582_7702491242_0,316980582,7702491242,0,secondary,31.3,101.61,4,23.5,50.0,0.5292,heavy,2391.8,open,
accident,2026-08-27 17:30:00,3219918955_6149379317_0,3219918955,6149379317,0,secondary,48.5,125.4,8,13.0,60.0,0.7837,severe,1627.2,open,
clearing,2026-08-27 21:00:00,5143098097_12079748819_0,5143098097,12079748819,0,secondary,8.5,34.44,0,32.8,38.0,0.1363,low,1130.4,open,
multiple_congested,2026-08-27 18:00:00,353720898_7718905862_0,353720898,7718905862,0,secondary,9.6,111.48,1,21.0,50.0,0.5806,heavy,2337.6,open,
multiple_congested,2026-08-27 18:00:00,7565612611_5580342824_0,7565612611,5580342824,0,secondary,255.5,208.05,72,6.7,38.0,0.8235,severe,1395.1,open,
peak_hour,2026-08-27 18:30:00,3612564684_3670021053_0,3612564684,3670021053,0,secondary,4.6,127.38,1,16.8,50.0,0.6634,heavy,2143.5,open,
normal,2026-08-27 14:00:00,11205086517_11205086516_0,11205086517,11205086516,0,primary,137.3,52.37,10,44.3,60.0,0.2619,low,2319.5,open,
peak_hour,2026-08-27 18:30:00,7679973307_7679973322_0,7679973307,7679973322,0,secondary,14.5,148.13,3,15.7,38.0,0.5863,heavy,2328.4,open,
heavy_congestion,2026-08-27 18:30:00,6308174542_11841112299_0,6308174542,11841112299,0,primary,6.3,190.0,2,5.0,60.0,0.95,severe,950.0,open,
clearing,2026-08-27 21:00:00,6856586305_3935687126_0,6856586305,3935687126,0,secondary,62.8,25.27,2,50.5,60.0,0.158,low,1276.9,open,
multiple_congested,2026-08-27 18:00:00,2188473978_2188473945_0,2188473978,2188473945,0,primary,37.1,188.14,9,13.3,45.0,0.7055,severe,2493.2,open,
clearing,2026-08-27 21:00:00,11947128384_3205654235_0,11947128384,3205654235,0,primary,13.5,37.25,1,48.8,60.0,0.1862,low,1818.7,open,
clearing,2026-08-27 21:00:00,7557791534_7557791538_0,7557791534,7557791538,0,secondary,51.4,45.39,3,31.2,38.0,0.1797,low,1414.9,open,
normal,2026-08-27 14:00:00,2418794088_351828029_0,2418794088,351828029,0,secondary,69.0,20.81,2,33.1,40.0,0.1734,low,687.9,open,
clearing,2026-08-27 21:00:00,2231579197_10600434121_0,2231579197,10600434121,0,secondary,69.5,35.74,3,32.6,38.0,0.1415,low,1166.0,open,
peak_hour,2026-08-27 18:30:00,7712429905_11072641988_0,7712429905,11072641988,0,secondary,4.8,204.05,1,7.3,38.0,0.8077,severe,1491.2,open,
road_closure,2026-08-27 16:00:00,2231948982_1215782302_0,2231948982,1215782302,0,secondary,17.0,87.32,2,24.9,38.0,0.3456,moderate,2171.3,open,
normal,2026-08-27 14:00:00,3157391687_3205653517_0,3157391687,3205653517,0,primary,79.0,69.09,7,33.3,45.0,0.2591,low,2303.5,open,
road_closure,2026-08-27 16:00:00,3168079961_3157569971_0,3168079961,3157569971,0,trunk,378.4,84.16,43,39.0,60.0,0.3507,moderate,3278.9,open,
clearing,2026-08-27 21:00:00,2570959392_2570397505_0,2570959392,2570397505,0,secondary,15.0,31.88,1,33.2,38.0,0.1262,low,1058.4,open,
clearing,2026-08-27 21:00:00,14078366295_1318445174_0,14078366295,1318445174,0,secondary,3.8,37.75,0,32.3,38.0,0.1494,low,1220.1,open,
sudden_congestion,2026-08-27 15:00:00,1748016049_1748882920_0,1748016049,1748882920,0,secondary,32.2,50.79,2,30.4,38.0,0.201,low,1542.0,open,
sudden_congestion,2026-08-27 15:00:00,12968766187_12702186553_0,12968766187,12702186553,0,trunk,180.0,43.46,11,49.1,60.0,0.1811,low,2135.3,open,
clearing,2026-08-27 21:00:00,7604956284_3618956990_0,7604956284,3618956990,0,secondary,14.6,34.84,1,32.8,38.0,0.1379,low,1141.3,open,
multiple_congested,2026-08-27 18:00:00,11809283551_3159073214_0,11809283551,3159073214,0,secondary,265.4,145.06,52,5.6,60.0,0.9066,severe,812.7,open,
sudden_congestion,2026-08-27 15:00:00,2782950496_2852296297_0,2782950496,2852296297,0,secondary,10.2,55.59,1,29.6,38.0,0.22,low,1647.6,open,
multiple_congested,2026-08-27 18:00:00,4182618390_4182618391_0,4182618390,4182618391,0,secondary,78.9,147.74,16,15.8,38.0,0.5848,heavy,2331.0,open,
clearing,2026-08-27 21:00:00,12574023392_8366802150_0,12574023392,8366802150,0,primary,320.4,36.73,16,49.0,60.0,0.1837,low,1799.2,open,
sudden_congestion,2026-08-27 15:00:00,4208846486_2852837399_0,4208846486,2852837399,0,secondary,53.5,64.46,5,28.3,38.0,0.2552,low,1824.5,open,
road_closure,2026-08-27 16:00:00,3612549739_3612549743_0,3612549739,3612549743,0,primary,39.9,78.28,4,36.5,60.0,0.3914,moderate,2858.4,open,
sudden_congestion,2026-08-27 15:00:00,4204351891_4189438599_0,4204351891,4189438599,0,secondary,69.8,60.34,6,28.9,38.0,0.2389,low,1745.3,open,
road_closure,2026-08-27 16:00:00,3670020624_3612561478_0,3670020624,3612561478,0,trunk,46.3,60.07,4,39.6,50.0,0.2086,low,2377.1,open,
normal,2026-08-27 14:00:00,5230196826_5232341516_0,5230196826,5232341516,0,secondary,42.7,39.86,2,32.0,38.0,0.1578,low,1275.6,open,
peak_hour,2026-08-27 18:30:00,3550347368_2852326129_0,3550347368,2852326129,0,secondary,23.2,202.71,6,7.5,38.0,0.8024,severe,1522.2,open,
accident,2026-08-27 17:30:00,321703779_1489748567_0,321703779,1489748567,0,primary,11.9,205.1,3,10.4,45.0,0.7691,severe,2130.8,open,
heavy_congestion,2026-08-27 18:30:00,14055489410_11947538990_0,14055489410,11947538990,0,trunk,445.9,124.25,75,28.9,60.0,0.5177,heavy,3595.5,open,
heavy_congestion,2026-08-27 18:30:00,2509297671_2509297680_0,2509297671,2509297680,0,primary,22.6,190.0,6,5.0,60.0,0.95,severe,950.0,open,
normal,2026-08-27 14:00:00,1311326816_4204310609_0,1311326816,4204310609,0,secondary,29.3,29.64,1,30.1,40.0,0.247,low,892.7,open,
clearing,2026-08-27 21:00:00,12848508967_12848508966_0,12848508967,12848508966,0,primary_link,7.5,69.53,1,24.8,30.0,0.1738,low,1723.4,open,
accident,2026-08-27 17:30:00,3550345595_3550345650_0,3550345595,3550345650,0,secondary,61.8,175.95,15,11.5,38.0,0.6965,heavy,2029.4,open,
clearing,2026-08-27 21:00:00,312810200_306605318_0,312810200,306605318,0,secondary,21.6,40.04,1,32.0,38.0,0.1585,low,1280.3,open,
multiple_congested,2026-08-27 18:00:00,11524569593_3614572908_0,11524569593,3614572908,0,primary,150.7,253.33,52,5.0,45.0,0.95,severe,1266.7,open,
heavy_congestion,2026-08-27 18:30:00,1210839671_1210839190_0,1210839671,1210839190,0,secondary,19.2,128.07,3,16.6,50.0,0.667,heavy,2132.2,open,
clearing,2026-08-27 21:00:00,2417512718_4188771229_0,2417512718,4188771229,0,secondary,53.3,40.24,3,31.9,38.0,0.1593,low,1285.4,open,
accident,2026-08-27 17:30:00,1740539785_11521128588_0,1740539785,11521128588,0,trunk,132.8,107.09,19,33.2,60.0,0.4462,moderate,3558.3,open,
road_closure,2026-08-27 16:00:00,7718986096_7718986097_0,7718986096,7718986097,0,secondary,50.6,40.36,3,44.9,60.0,0.2523,low,1810.8,open,
clearing,2026-08-27 21:00:00,3550389825_9726159521_0,3550389825,9726159521,0,primary,26.2,32.19,1,39.6,45.0,0.1207,low,1273.8,open,
road_closure,2026-08-27 16:00:00,3598286920_3598286545_0,3598286920,3598286545,0,secondary,202.5,69.52,19,27.5,38.0,0.2752,low,1914.7,open,
accident,2026-08-27 17:30:00,10992457297_7129724450_0,10992457297,7129724450,0,primary,137.2,214.91,40,8.7,45.0,0.8059,severe,1876.9,open,
